datetime,temp,humidity,feelslike,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir
07/03/2023 11:00,21.8,65.76,21.8,0,0,rain,0,0,9,13,330
07/03/2023 12:00,21.9,65.39,21.9,0.008,100,rain,0,0,10.4,11.2,240
07/03/2023 13:00,22,64.82,22,0,0,,0,0,12.2,13,220
07/03/2023 14:00,22.9,61.48,22.9,0,0,,0,0,13.7,20.5,240
07/03/2023 15:00,21.1,68.6,21.1,0,0,,0,0,15.5,25.9,230
07/03/2023 16:00,22.2,67.75,22.2,0,0,,0,0,17.6,22.3,230
07/03/2023 17:00,22.1,67.66,22.1,0,0,,0,0,19.1,22.3,230
07/03/2023 18:00,21.2,67.69,21.2,0,0,,0,0,18.4,18.4,230
07/03/2023 19:00,20.1,63.14,20.1,0,0,,0,0,18.4,18.4,220
07/03/2023 20:00,18.2,63.78,18.2,0,0,,0,0,16.6,14.8,210
07/03/2023 21:00,17.8,64.07,17.8,0,0,,0,0,15.1,13,200
07/03/2023 22:00,17.1,68.08,17.1,0,0,,0,0,11.5,13,200
07/03/2023 23:00,17,72.12,17,0,0,,0,0,11.2,13,210
08/03/2023 00:00,17.1,76.97,17.1,0,0,,0,0,12.2,13,220
08/03/2023 01:00,16.9,77.65,16.9,0,0,,0,0,11.2,13,230
08/03/2023 02:00,16.9,78.38,16.9,0,0,,0,0,10.1,11.2,220
08/03/2023 03:00,15.1,87.26,15.1,0,0,,0,0,8.6,3.6,150
08/03/2023 04:00,14,92.82,14,0,0,,0,0,6.8,3.6,40
08/03/2023 05:00,13.1,92.53,13.1,0,0,,0,0,7.2,5.4,20
08/03/2023 06:00,13.1,92.53,13.1,0,0,,0,0,7.2,5.4,10
08/03/2023 07:00,12.9,94.15,12.9,0,0,,0,0,6.5,5.4,40
08/03/2023 08:00,13.8,93.89,13.8,0,0,,0,0,7.6,3.6,20
08/03/2023 09:00,17.1,86.85,17.1,0,0,,0,0,9.4,3.6,340
08/03/2023 10:00,19.1,72.66,19.1,0,0,,0,0,14,5.4,220
08/03/2023 11:00,20.8,68.54,20.8,0,0,,0,0,11.9,9.4,230
08/03/2023 12:00,20.9,63.89,20.9,0.008,100,rain,0,0,13.7,11.2,230
08/03/2023 13:00,21.2,63.67,21.2,0,0,,0,0,16.9,14.8,220
08/03/2023 14:00,22.1,60.56,22.1,0,0,,0,0,17.3,22.3,240
08/03/2023 15:00,22.1,59.9,22.1,0,0,,0,0,17.3,22.3,230
08/03/2023 16:00,22.1,60.6,22.1,0,0,,0,0,20.2,22.3,220
08/03/2023 17:00,21.2,63.06,21.2,0,0,,0,0,19.4,18.4,230
08/03/2023 18:00,21.1,67.34,21.1,0,0,,0,0,20.5,22.3,230
08/03/2023 19:00,20.1,71.81,20.1,0,0,,0,0,20.9,20.5,230
08/03/2023 20:00,18.9,77.23,18.9,0,0,,0,0,19.1,14.8,230
08/03/2023 21:00,17.9,82.37,17.9,0,0,,0,0,15.5,9.4,230
08/03/2023 22:00,18,82.12,18,0,0,,0,0,10.4,9.4,230
08/03/2023 23:00,17.9,82.16,17.9,0,0,,0,0,7.2,5.4,240
09/03/2023 00:00,17,87.42,17,0,0,,0,0,6.5,7.6,310
09/03/2023 01:00,17.8,84.28,17.8,0,0,,0,0,10.4,7.6,300
09/03/2023 02:00,16.8,88.49,16.8,0,0,,0,0,9.4,7.6,300
09/03/2023 03:00,16.1,92.7,16.1,0,0,,0,0,14.8,5.4,350
09/03/2023 04:00,15.9,93.76,15.9,0,0,,0,0,9.7,5.4,340
09/03/2023 05:00,14.9,94.86,14.9,0,0,,0,0,14.8,5.4,10
09/03/2023 06:00,14.8,94.88,14.8,0,0,,0,0,20.9,7.6,340
09/03/2023 07:00,14.1,98.77,14.1,0,0,,0,0,14.8,7.6,360
09/03/2023 08:00,15,98.75,15,0,0,,0,0,16.2,7.6,30
09/03/2023 09:00,17.9,88.29,17.9,0,0,,0,0,16.6,7.6,40
09/03/2023 10:00,19.1,81.22,19.1,0,0,,0,0,16.9,7.6,340
09/03/2023 11:00,21.1,72.42,21.1,0,0,,0,0,17.3,7.6,320
09/03/2023 12:00,21.9,68.22,21.9,0,0,,0,0,16.6,16.6,320
09/03/2023 13:00,22.1,64.42,22.1,0,0,,0,0,17.3,13,230
09/03/2023 14:00,22.1,68.61,22.1,0,0,,0,0,17.3,11.2,220
09/03/2023 15:00,22.1,68.73,22.1,0,0,,0,0,21.6,14.8,230
09/03/2023 16:00,22,64.47,22,0,0,,0,0,20.5,18.4,280
09/03/2023 17:00,21.9,61.28,21.9,0,0,,0,0,22.3,22.3,290
09/03/2023 18:00,21.8,64.73,21.8,0,0,,0,0,22.7,18.4,300
09/03/2023 19:00,20.9,69.44,20.9,0,0,,0,0,24.5,20.5,310
09/03/2023 20:00,20.1,76.89,20.1,0,0,,0,0,24.1,16.6,310
09/03/2023 21:00,19.8,78.93,19.8,0,0,,0,0,25.9,13,330
09/03/2023 22:00,19.9,82.44,19.9,0,0,,0,0,27,11.2,340
09/03/2023 23:00,20,82.63,20,0,0,,0,0,25.6,14.8,330
10/03/2023 00:00,19.1,87.87,19.1,0,0,,0,0,30.2,13,330
10/03/2023 01:00,19.8,84.17,19.8,0,0,,0,0,25.9,14.8,340
10/03/2023 02:00,19.8,83.44,19.8,0,0,,0,0,27.4,13,350
10/03/2023 03:00,19.1,86.39,19.1,0,0,,0,0,34.6,14.8,350
10/03/2023 04:00,19.8,78.27,19.8,0,0,,0,0,38.2,14.8,340
10/03/2023 05:00,19.9,77.54,19.9,0,0,,0,0,38.5,16.6,340
10/03/2023 06:00,19,83.29,19,0.192,100,rain,0,0,37.1,13,350
10/03/2023 07:00,19.1,82.64,19.1,0,0,,0,0,39.6,13,340
10/03/2023 08:00,19.1,87.39,19.1,0,0,rain,0,0,29.9,13,350
10/03/2023 09:00,20,87.81,20,0,0,,0,0,35.3,16.6,350
10/03/2023 10:00,20.1,87.57,20.1,0,0,rain,0,0,33.5,14.8,350
10/03/2023 11:00,19.9,93.85,19.9,0,0,rain,0,0,36.7,7.6,20
10/03/2023 12:00,21,89.33,21,2.892,100,rain,0,0,41,7.6,10
10/03/2023 13:00,22.9,79.06,22.9,0,0,rain,0,0,35.6,24.1,320
10/03/2023 14:00,22.9,84.43,22.9,0,0,,0,0,32,22.3,300
10/03/2023 15:00,23.8,74.93,23.8,0,0,,0,0,32,24.1,280
10/03/2023 16:00,21.9,83.82,21.9,0,0,rain,0,0,32.8,31.7,270
10/03/2023 17:00,22.1,82.4,22.1,0,0,,0,0,33.1,25.9,250
10/03/2023 18:00,22,78.07,22,0.125,100,rain,0,0,34.9,29.5,240
10/03/2023 19:00,20.2,82.83,20.2,0,0,,0,0,35.3,27.7,240
10/03/2023 20:00,19.9,84.15,19.9,0,0,,0,0,39.2,25.9,240
10/03/2023 21:00,19.8,83.69,19.8,0,0,,0,0,37.4,31.7,220
10/03/2023 22:00,19.1,87.49,19.1,0,0,,0,0,37.4,27.7,220
10/03/2023 23:00,19.1,81.81,19.1,0,0,,0,0,39.2,31.7,220
11/03/2023 00:00,19.1,81.53,19.1,0.583,100,rain,0,0,38.9,31.7,230
11/03/2023 01:00,19.1,76.68,19.1,0,0,,0,0,38.2,33.5,220
11/03/2023 02:00,19,77.19,19,0,0,,0,0,38.9,29.5,230
11/03/2023 03:00,19,73.3,19,0,0,,0,0,38.9,31.7,230
11/03/2023 04:00,18.9,77.2,18.9,0,0,,0,0,38.9,31.7,230
11/03/2023 05:00,18.9,72.75,18.9,0,0,,0,0,38.9,33.5,230
11/03/2023 06:00,18.1,76.16,18.1,0,0,,0,0,38.5,29.5,220
11/03/2023 07:00,18.1,77.8,18.1,0,0,,0,0,38.5,22.3,220
11/03/2023 08:00,18.8,78.04,18.8,0,0,,0,0,37.8,29.5,230
11/03/2023 09:00,19.9,68.08,19.9,0,0,,0,0,36.7,29.5,220
11/03/2023 10:00,20.1,72.03,20.1,0,0,rain,0,0,37.1,31.7,220
11/03/2023 11:00,20.1,71.8,20.1,0,0,,0,0,34.9,31.7,220
11/03/2023 12:00,21.8,68.61,21.8,0.008,100,rain,0,0,34.2,33.5,220
11/03/2023 13:00,21,68.06,21,0,0,,0,0,32.8,31.7,210
11/03/2023 14:00,22,64.03,22,0,0,,0,0,32,33.5,220
11/03/2023 15:00,22,60.75,22,0,0,,0,0,31.7,31.7,210
11/03/2023 16:00,21.2,60.13,21.2,0,0,,0,0,30.2,31.7,220
11/03/2023 17:00,21.2,63.98,21.2,0,0,,0,0,30.2,29.5,220
11/03/2023 18:00,21,64.05,21,0,0,,0,0,29.5,29.5,220
11/03/2023 19:00,20,68.95,20,0,0,,0,0,29.9,31.7,230
11/03/2023 20:00,19,72.94,19,0,0,,0,0,31,27.7,220
11/03/2023 21:00,18.9,73.88,18.9,0,0,,0,0,31,24.1,220
11/03/2023 22:00,18.9,77.29,18.9,0,0,,0,0,33.1,25.9,210
11/03/2023 23:00,18.1,81.92,18.1,0,0,,0,0,29.2,22.3,210
12/03/2023 00:00,18.1,81.53,18.1,0,0,,0,0,28.4,18.4,210
12/03/2023 01:00,18.8,78.14,18.8,0,0,,0,0,27.4,22.3,210
12/03/2023 02:00,18.8,78.59,18.8,0,0,,0,0,24.1,25.9,230
12/03/2023 03:00,18.8,78,18.8,0,0,,0,0,24.1,16.6,210
12/03/2023 04:00,18.8,77.82,18.8,0,0,,0,0,24.5,16.6,210
12/03/2023 05:00,17.9,82.98,17.9,0,0,,0,0,14,9.4,180
12/03/2023 06:00,16.9,87.49,16.9,0,0,,0,0,10.4,9.4,190
12/03/2023 07:00,16.1,87.83,16.1,0,0,,0,0,9.4,7.6,170
12/03/2023 08:00,16.8,88.49,16.8,0,0,,0,0,10.1,5.4,110
12/03/2023 09:00,18,82.44,18,0,0,,0,0,18.7,5.4,100
12/03/2023 10:00,19,77.78,19,0,0,,0,0,18.4,1.8,100
12/03/2023 11:00,20.1,71.94,20.1,0,0,,0,0,15.8,5.4,220
12/03/2023 12:00,21.9,64.71,21.9,0,0,,0,0,15.5,16.6,230
12/03/2023 13:00,22.1,60.36,22.1,0,0,,0,0,16.2,16.6,230
12/03/2023 14:00,22.9,60.85,22.9,0,0,,0,0,15.8,14.8,230
12/03/2023 15:00,22.1,63.31,22.1,0,0,,0,0,17.3,18.4,230
12/03/2023 16:00,22.1,63.81,22.1,0,0,,0,0,16.6,22.3,230
12/03/2023 17:00,22,64.54,22,0,0,,0,0,16.6,18.4,230
12/03/2023 18:00,21.2,67.16,21.2,0,0,,0,0,17.3,16.6,230
12/03/2023 19:00,20.1,71.64,20.1,0,0,,0,0,18.7,18.4,240
12/03/2023 20:00,18.2,81.37,18.2,0,0,,0,0,19.1,13,240
12/03/2023 21:00,18,82.75,18,0,0,,0,0,14,11.2,250
12/03/2023 22:00,17.1,87.53,17.1,0,0,,0,0,15.1,7.6,350
12/03/2023 23:00,16.9,88.37,16.9,0,0,,0,0,20.9,3.6,330
13/03/2023 00:00,17.8,83.71,17.8,0,0,,0,0,24.5,7.6,330
13/03/2023 01:00,17.9,87.54,17.9,0,0,,0,0,24.1,9.4,320
13/03/2023 02:00,17,87.91,17,0,0,,0,0,24.1,7.6,310
13/03/2023 03:00,16.8,89.57,16.8,0,0,,0,0,16.9,7.6,320
13/03/2023 04:00,17,88.55,17,0,0,,0,0,20.5,11.2,290
13/03/2023 05:00,16.8,88.49,16.8,0,0,,0,0,22.7,7.6,340
13/03/2023 06:00,16.1,92.72,16.1,0,0,,0,0,23.4,7.6,350
13/03/2023 07:00,16.9,88.31,16.9,0,0,,0,0,20.2,9.4,340
13/03/2023 08:00,16.9,88.45,16.9,0,0,,0,0,25.6,9.4,340
13/03/2023 09:00,18,87.95,18,0,0,,0,0,29.2,11.2,350
13/03/2023 10:00,19.1,82.22,19.1,0,0,,0,0,26.6,24.1,330
13/03/2023 11:00,20.1,78.35,20.1,0,0,,0,0,27.7,20.5,330
13/03/2023 12:00,20.9,77.43,20.9,0,0,,0,0,28.1,18.4,320
13/03/2023 13:00,21.9,68.31,21.9,0,0,,0,0,28.4,24.1,290
13/03/2023 14:00,21.8,65.29,21.8,0,0,rain,0,0,30.6,27.7,290
13/03/2023 15:00,22.1,67.69,22.1,0,0,rain,0,0,33.1,24.1,280
13/03/2023 16:00,22.8,64.75,22.8,0,0,,0,0,33.8,27.7,280
13/03/2023 17:00,21.9,69.59,21.9,0,0,,0,0,35.3,27.7,280
13/03/2023 18:00,20,87.92,20,0.767,100,rain,0,0,36.7,27.7,280
13/03/2023 19:00,18.9,88.91,18.9,0.008,100,rain,0,0,38.9,29.5,230
13/03/2023 20:00,18.9,83.8,18.9,0,0,,0,0,35.6,22.3,230
13/03/2023 21:00,18.9,77.79,18.9,0,0,,0,0,36,29.5,210
13/03/2023 22:00,18.1,82.6,18.1,0,0,,0,0,36.4,22.3,200
13/03/2023 23:00,18.1,71.83,18.1,0,0,,0,0,34.6,24.1,210
14/03/2023 00:00,17.8,63.91,17.8,0.958,100,rain,0,0,33.8,25.9,200
14/03/2023 01:00,17.1,67.1,17.1,0.008,100,rain,0,0,34.2,18.4,210
14/03/2023 02:00,17.1,59.24,17.1,0,0,,0,0,34.9,24.1,200
14/03/2023 03:00,17.1,63.41,17.1,0,0,,0,0,34.6,24.1,220
14/03/2023 04:00,16.9,67.41,16.9,0,0,,0,0,36.7,25.9,190
14/03/2023 05:00,16.1,67.07,16.1,0,0,,0,0,36,18.4,190
14/03/2023 06:00,16.1,71.97,16.1,0,0,,0,0,33.5,20.5,200
14/03/2023 07:00,15.8,73.53,15.8,0,0,,0,0,33.5,16.6,190
14/03/2023 08:00,16,72.48,16,0,0,,0,0,31.3,14.8,200
14/03/2023 09:00,17,67.74,17,0,0,,0,0,25.9,14.8,200
14/03/2023 10:00,18.8,60.09,18.8,0,0,,0,0,21.2,18.4,200
14/03/2023 11:00,19.1,48.94,19.1,0,0,,0,0,19.4,18.4,170
14/03/2023 12:00,20,51.95,20,0,0,,0,0,19.1,16.6,170
14/03/2023 13:00,20.1,48.81,20.1,0,0,,0,0,18.7,11.2,190
14/03/2023 14:00,21,46.37,21,0,0,,0,0,19.4,24.1,230
14/03/2023 15:00,21.1,48.98,21.1,0,0,,0,0,19.8,24.1,230
14/03/2023 16:00,20.9,46.58,20.9,0,0,,0,0,18.4,24.1,230
14/03/2023 17:00,20.1,49.42,20.1,0,0,,0,0,18,24.1,220
14/03/2023 18:00,19.8,50.11,19.8,0,0,,0,0,17.3,22.3,220
14/03/2023 19:00,18.8,56.67,18.8,0,0,,0,0,20.5,22.3,210
14/03/2023 20:00,17.1,66.78,17.1,0,0,,0,0,21.2,18.4,200
14/03/2023 21:00,16,72.69,16,0,0,,0,0,18.7,9.4,200
14/03/2023 22:00,15.8,77.07,15.8,0,0,,0,0,15.8,9.4,190
14/03/2023 23:00,14.9,82.95,14.9,0,0,,0,0,11.5,7.6,150
15/03/2023 00:00,13.9,87.37,13.9,0,0,,0,0,6.5,3.6,80
15/03/2023 01:00,13,92.98,13,0,0,,0,0,5.4,0,0
15/03/2023 02:00,12.9,93.21,12.9,0,0,,0,0,5.4,3.6,40
15/03/2023 03:00,12.9,93.67,12.9,0,0,,0,0,4.7,3.5,70
15/03/2023 04:00,12,93.63,12,0,0,,0,0,4.7,1.8,70
15/03/2023 05:00,12,94.09,12,0,0,,0,0,2.5,3.6,70
15/03/2023 06:00,11.1,98.27,11.1,0,0,,0,0,3.2,3.5,60
15/03/2023 07:00,11.8,94.56,11.8,0,0,,0,0,2.5,3.6,120
15/03/2023 08:00,12.8,93.66,12.8,0,0,,0,0,2.9,1.8,90
15/03/2023 09:00,14.9,87.41,14.9,0,0,,0,0,2.2,3.6,140
15/03/2023 10:00,16.9,77.79,16.9,0,0,,0,0,4.3,3.6,180
15/03/2023 11:00,19.1,72.12,19.1,0,0,,0,0,2.2,5.4,180
15/03/2023 12:00,20,56.82,20,0.008,100,rain,0,0,4,5.4,210
15/03/2023 13:00,20.9,59.7,20.9,0,0,,0,0,5.8,11.2,230
15/03/2023 14:00,21.1,56.13,21.1,0,0,,0,0,9.4,14.8,240
15/03/2023 15:00,22.1,49.78,22.1,0,0,,0,0,8.3,13,230
15/03/2023 16:00,22.1,52.73,22.1,0,0,,0,0,8.3,13,220
15/03/2023 17:00,22.1,55.52,22.1,0,0,,0,0,7.9,11.2,230
15/03/2023 18:00,21,60.27,21,0,0,,0,0,8.3,16.6,220
15/03/2023 19:00,20,64.01,20,0,0,,0,0,12.6,14.8,220
15/03/2023 20:00,18,72.14,18,0,0,,0,0,5.8,11.2,220
15/03/2023 21:00,17,77.06,17,0,0,,0,0,5,7.6,180
15/03/2023 22:00,16.1,81.95,16.1,0,0,,0,0,6.1,9.4,150
15/03/2023 23:00,16,87.6,16,0,0,,0,0,9.4,1.8,120
16/03/2023 00:00,14.9,93.09,14.9,0,0,,0,0,6.8,3.6,90
16/03/2023 01:00,14.1,93.29,14.1,0,0,,0,0,6.5,5.4,40
16/03/2023 02:00,13.1,93.26,13.1,0,0,,0,0,6.5,5.4,40
16/03/2023 03:00,13.1,93.7,13.1,0,0,,0,0,6.5,5.4,20
16/03/2023 04:00,13.8,89.14,13.8,0,0,,0,0,6.8,5.4,60
16/03/2023 05:00,13.1,92.6,13.1,0,0,,0,0,6.8,5.4,50
16/03/2023 06:00,14.8,89.22,14.8,0,0,,0,0,6.5,3.6,50
16/03/2023 07:00,14,93.75,14,0,0,,0,0,7.2,3.6,30
16/03/2023 08:00,15.1,93.78,15.1,0,0,,0,0,11.9,7.6,60
16/03/2023 09:00,17.1,87.7,17.1,0,0,,0,0,23.4,13,60
16/03/2023 10:00,18.9,78.54,18.9,0,0,,0,0,24.8,14.8,60
16/03/2023 11:00,21.8,65.71,21.8,0,0,,0,0,26.6,22.3,30
16/03/2023 12:00,21.9,60.67,21.9,0.2,100,rain,0,0,27.4,29.5,40
16/03/2023 13:00,23,60.81,23,0,0,rain,0,0,28.8,31.7,30
16/03/2023 14:00,21.1,64.47,21.1,0,0,,0,0,28.4,33.5,30
16/03/2023 15:00,21.1,63.81,21.1,0,0,rain,0,0,28.4,31.7,40
16/03/2023 16:00,21.1,67.41,21.1,0,0,rain,0,0,30.6,29.5,40
16/03/2023 17:00,21,67.77,21,0,0,rain,0,0,31.3,33.5,30
16/03/2023 18:00,20.9,69.69,20.9,0,0,,0,0,31,31.7,30
16/03/2023 19:00,20.1,76.45,20.1,0,0,rain,0,0,32.8,24.1,30
16/03/2023 20:00,18.1,92.48,18.1,0,0,,0,0,34.2,24.1,30
16/03/2023 21:00,18.1,92.53,18.1,0,0,rain,0,0,34.2,16.6,30
16/03/2023 22:00,19,88,19,0,0,rain,0,0,36.4,27.7,30
16/03/2023 23:00,19.1,86.57,19.1,0,0,rain,0,0,46.4,27.7,20
17/03/2023 00:00,19,89.05,19,0.767,100,rain,0,0,37.4,27.7,20
17/03/2023 01:00,18,98.49,18,3.067,100,rain,0,0,39.2,20.5,20
17/03/2023 02:00,18.1,99.05,18.1,0,0,,0,0,40,18.4,20
17/03/2023 03:00,18.9,94.94,18.9,0,0,,0,0,38.5,18.4,20
17/03/2023 04:00,18.1,98.01,18.1,0,0,rain,0,0,39.2,22.3,10
17/03/2023 05:00,19.1,93.22,19.1,0,0,rain,0,0,40.7,22.3,10
17/03/2023 06:00,19.1,92.37,19.1,4.099,100,rain,0,0,39.6,14.8,360
17/03/2023 07:00,19.1,93.38,19.1,0,0,,0,0,35.3,14.8,10
17/03/2023 08:00,19.9,87.98,19.9,0,0,,0,0,36,14.8,360
17/03/2023 09:00,20.8,83.6,20.8,0,0,,0,0,39.6,18.4,360
17/03/2023 10:00,21.8,79.03,21.8,0,0,,0,0,40.3,25.9,360
17/03/2023 11:00,21.8,78.35,21.8,0,0,,0,0,37.8,18.4,360
17/03/2023 12:00,22.8,78.32,22.8,0.025,100,rain,0,0,32,18.4,350
17/03/2023 13:00,23.1,72.88,23.1,0.183,100,rain,0,0,25.6,20.5,330
17/03/2023 14:00,23,72.79,23,0,0,rain,0,0,22.3,18.4,320
17/03/2023 15:00,24,73.24,24,0,0,rain,0,0,21.6,16.6,320
17/03/2023 16:00,23.8,74.05,23.8,0,0,rain,0,0,16.9,22.3,320
17/03/2023 17:00,24,72.88,24,0,0,rain,0,0,17.3,27.7,300
17/03/2023 18:00,23.1,77.03,23.1,0,0,rain,0,0,18.7,20.5,320
17/03/2023 19:00,21.9,87.81,21.9,0,0,rain,0,0,20.2,18.4,340
17/03/2023 20:00,20.9,94.63,20.9,0,0,,0,0,22.7,14.8,10
17/03/2023 21:00,20.9,94.86,20.9,0,0,,0,0,25.6,14.8,360
17/03/2023 22:00,20.8,94.62,20.8,0,0,,0,0,28.1,13,360
17/03/2023 23:00,20.1,98.73,20.1,0,0,,0,0,28.4,13,340
18/03/2023 00:00,20.1,98.74,20.1,8.792,100,rain,0,0,29.5,14.8,340
18/03/2023 01:00,20.9,94.39,20.9,0,0,,0,0,39.2,18.4,320
18/03/2023 02:00,20.1,93.9,20.1,0,0,,0,0,42.1,16.6,330
18/03/2023 03:00,19.9,94.76,19.9,0,0,,0,0,42.8,11.2,340
18/03/2023 04:00,19.9,94.97,19.9,0,0,,0,0,40.3,9.4,310
18/03/2023 05:00,19.9,89.36,19.9,0,0,,0,0,34.9,25.9,260
18/03/2023 06:00,18.8,88.88,18.8,0.524,100,rain,0,0,33.8,7.6,260
18/03/2023 07:00,18.1,93.49,18.1,0,0,,0,0,31,7.6,340
18/03/2023 08:00,19.1,82.99,19.1,0,0,,0,0,28.1,18.4,240
18/03/2023 09:00,19.9,82.69,19.9,0,0,,0,0,26.3,20.5,250
18/03/2023 10:00,20.8,79.21,20.8,0,0,,0,0,23,14.8,250
18/03/2023 11:00,22.1,77.64,22.1,0,0,,0,0,19.8,14.8,250
18/03/2023 12:00,21.2,77.67,21.2,0,0,,0,0,22.7,22.3,250
18/03/2023 13:00,21,87.26,21,2.875,100,rain,0,0,22.7,24.1,260
18/03/2023 14:00,22.2,76.93,22.2,0,0,rain,0,0,22,25.9,230
18/03/2023 15:00,22.9,69.95,22.9,0,0,,0,0,20.2,24.1,230
18/03/2023 16:00,22.2,73.08,22.2,0,0,,0,0,19.1,24.1,220
18/03/2023 17:00,21.9,68.4,21.9,0,0,,0,0,20.2,22.3,220
18/03/2023 18:00,20.9,65.39,20.9,0,0,,0,0,21.6,22.3,220
18/03/2023 19:00,19.2,72.66,19.2,0,0,,0,0,24.1,24.1,230
18/03/2023 20:00,18.1,72.67,18.1,0,0,,0,0,27.7,18.4,220
18/03/2023 21:00,18,73.21,18,0,0,,0,0,27.7,16.6,230
18/03/2023 22:00,17.1,77.29,17.1,0,0,,0,0,25.2,13,210
18/03/2023 23:00,17.1,81.09,17.1,0,0,,0,0,22.3,13,220
19/03/2023 00:00,17.1,86.56,17.1,0,0,,0,0,20.2,13,220
19/03/2023 01:00,17.1,87.65,17.1,0,0,,0,0,20.5,13,210
19/03/2023 02:00,17.9,83.76,17.9,0,0,,0,0,20.5,16.6,210
19/03/2023 03:00,16.7,89.15,16.7,0,0,,0,0,17.3,5.4,160
19/03/2023 04:00,16,92.71,16,0,0,,0,0,17.3,9.4,200
19/03/2023 05:00,14.9,93.77,14.9,0,0,,0,0,18,5.4,150
19/03/2023 06:00,14.1,98.28,14.1,0,0,,0,0,20.9,7.6,140
19/03/2023 07:00,14.8,94.9,14.8,0,0,,0,0,20.2,5.4,130
19/03/2023 08:00,14,99.22,14,0,0,,0,0,17.3,1.8,90
19/03/2023 09:00,16.8,94.01,16.8,0,0,,0,0,20.9,3.6,140
19/03/2023 10:00,18,82.78,18,0,0,,0,0,17.6,5.4,130
19/03/2023 11:00,19.1,81.52,19.1,0,0,,0,0,15.8,9.4,180
19/03/2023 12:00,20.9,68.59,20.9,0,0,,0,0,15.8,16.6,210
19/03/2023 13:00,21,64.87,21,0,0,,0,0,13.3,16.6,230
19/03/2023 14:00,21.1,67.57,21.1,0,0,,0,0,11.2,18.4,220
19/03/2023 15:00,21.9,61.39,21.9,0,0,,0,0,10.8,18.4,230
19/03/2023 16:00,22,64.13,22,0,0,,0,0,10.4,24.1,220
19/03/2023 17:00,21.2,67.39,21.2,0,0,,0,0,11.5,25.9,220
19/03/2023 18:00,20.2,67.33,20.2,0,0,,0,0,13.7,20.5,210
19/03/2023 19:00,19.9,65.37,19.9,0,0,,0,0,20.5,16.6,200
19/03/2023 20:00,18.8,77.55,18.8,0,0,,0,0,17.6,18.4,210
19/03/2023 21:00,17.9,82.72,17.9,0,0,,0,0,18,13,200
19/03/2023 22:00,18,82.39,18,0,0,,0,0,17.6,14.8,200
19/03/2023 23:00,17.9,82.79,17.9,0,0,,0,0,12.2,14.8,200
20/03/2023 00:00,16.9,88.53,16.9,0,0,,0,0,10.4,7.6,180
20/03/2023 01:00,16.9,88.14,16.9,0,0,,0,0,10.1,9.4,180
20/03/2023 02:00,16,94.08,16,0,0,,0,0,10.4,5.4,140
20/03/2023 03:00,15,98.55,15,0,0,,0,0,6.8,5.4,120
20/03/2023 04:00,14.8,94.44,14.8,0,0,,0,0,7.2,3.6,100
20/03/2023 05:00,13.9,95.32,13.9,0,0,,0,0,5.8,1.8,60
20/03/2023 06:00,13.9,99.48,13.9,0.008,100,rain,0,0,6.5,3.6,190
20/03/2023 07:00,13.1,99.47,13.1,0,0,,0,0,5.8,3.6,90
20/03/2023 08:00,13.9,99.5,13.9,0,0,,0,0,5.8,3.6,130
20/03/2023 09:00,15.9,94.87,15.9,0,0,,0,0,8.3,1.8,170
20/03/2023 10:00,17.9,87.73,17.9,0,0,,0,0,10.1,3.6,170
20/03/2023 11:00,19.2,77.07,19.2,0,0,,0,0,7.9,5.4,100
20/03/2023 12:00,20.1,68.27,20.1,0,0,,0,0,6.5,7.6,220
20/03/2023 13:00,20.9,57.46,20.9,0,0,,0,0,6.1,9.4,230
20/03/2023 14:00,21.1,63.48,21.1,0,0,,0,0,5.8,11.2,220
20/03/2023 15:00,22.1,60.41,22.1,0,0,,0,0,6.1,14.8,230
20/03/2023 16:00,22,61.09,22,0,0,,0,0,7.9,18.4,230
20/03/2023 17:00,22,60.69,22,0,0,,0,0,7.2,18.4,230
20/03/2023 18:00,21,63.74,21,0,0,,0,0,8.6,18.4,230
20/03/2023 19:00,20,68.41,20,0,0,,0,0,13,16.6,240
20/03/2023 20:00,18.1,77.22,18.1,0,0,,0,0,15.1,14.8,230
20/03/2023 21:00,17.9,77.9,17.9,0,0,,0,0,11.5,13,250
20/03/2023 22:00,16.9,82.02,16.9,0,0,,0,0,7.6,11.2,260
20/03/2023 23:00,16.1,86.54,16.1,0,0,,0,0,8.6,9.4,260
21/03/2023 00:00,16.1,88.03,16.1,0,0,,0,0,9,5.4,360
21/03/2023 01:00,16,87.63,16,0,0,,0,0,9.4,9.4,340
21/03/2023 02:00,15,93.34,15,0,0,,0,0,12.6,7.6,10
21/03/2023 03:00,15.8,89.52,15.8,0,0,,0,0,14.8,9.4,350
21/03/2023 04:00,14.1,98.31,14.1,0,0,,0,0,17.3,3.6,360
21/03/2023 05:00,14.8,94.45,14.8,0,0,,0,0,19.8,5.4,360
21/03/2023 06:00,15,98.8,15,0,0,,0,0,23,9.4,360
21/03/2023 07:00,16.8,89.4,16.8,0,0,,0,0,24.1,11.2,350
21/03/2023 08:00,16.8,89.81,16.8,0,0,,0,0,29.2,13,340
21/03/2023 09:00,17,92.8,17,0,0,,0,0,31.3,14.8,350
21/03/2023 10:00,19.1,82.19,19.1,0,0,,0,0,27.7,16.6,350
21/03/2023 11:00,20.1,81.49,20.1,0,0,,0,0,25.2,18.4,330
21/03/2023 12:00,20.9,77.35,20.9,0,0,,0,0,27,18.4,340
